"
Calendário",,,,,,,1/1 completed  
,,,,,,,
✓,Data,Time(min),Materia,Assunto,Tarefa,Material,Descr
TRUE,1/1/2020 12:56:04,30,Legislação Tributária estadual,IPVA,Leitura,Aula 18 (SEFAZ-DF),
TRUE,1/1/2020 14:58:28,23,Legislação Tributária estadual,IPVA,Questões comentadas,Aula 18 (SEFAZ-DF),
TRUE,1/1/2020 15:48:37,25,Direito Financeiro,Ciclo orçamentário,Questões,"PE 04, Aula 03 (SEFAZ-DF) ",
TRUE,1/1/2020 16:51:31,25,Legislação Tributária Estadual,Lei Kandir pt2,Questões,Aula 06 (SEFAZ-DF),
TRUE,1/2/2020 8:21:44,13,Lei Orgânica do DF,Fiscalização contábil e financeira,Leitura; Questões comentadas,Aula 05 (SEFAZ-DF),
TRUE,1/2/2020 8:56:05,30,Lei Orgânica do DF,Poder Executivo,Leitura,Aula 06 (SEFAZ-DF),
TRUE,1/2/2020 9:10:14,5,Lei Orgânica do DF,Poder Executivo,Questões comentadas,Aula 06 (SEFAZ-DF),
TRUE,1/2/2020 9:48:28,25,Direito Administrativo,"Licitações, Contratos, Pregão",Questões,PE 09 (SEFAZ-DF),
TRUE,1/2/2020 10:29:30,25,Direito Constitucional,Direitos e Garantias Fundamentais,Questões,TEC,
TRUE,1/2/2020 11:24:50,30,,,Memo,,
TRUE,1/2/2020 12:01:59,25,Lei Orgânica do DF,Processo Legislativo na LODF,Revisão,Aula 04 (SEFAZ-DF),
TRUE,1/2/2020 14:51:01,25,Legislação Tributária estadual,ICMS - Lei 1.254/96 e Decreto 18.955/77 pt2,Revisão,"Aula 12, PE 12 (SEFAZ-DF)",
TRUE,1/2/2020 15:43:13,25,Legislação Tributária estadual,ICMS - Lei 1.254/96 e Decreto 18.955/77 pt4 (PARTE I),Revisão,"Aula 16, PE 15 (SEFAZ-DF)",
TRUE,1/2/2020 16:53:31,25,Matemática Financeira,Geral,Questões,TEC,
TRUE,1/2/2020 17:53:24,25,Português,Geral,Questões,TEC,
TRUE,1/2/2020 18:34:23,30,,,Memo,,
TRUE,1/3/2020 9:53:59,30,Legislação Tributária estadual,ITCMD,Leitura,Aula 20 (SEFAZ-DF),
TRUE,1/3/2020 11:02:12,30,Legislação Tributária estadual,ITCMD,Leitura,Aula 20 (SEFAZ-DF),
TRUE,1/3/2020 11:52:40,30,Legislação Tributária estadual,ITCMD,Leitura; Questões comentadas,Aula 20 (SEFAZ-DF),
TRUE,1/3/2020 12:50:36,30,,,Memo,,
TRUE,1/3/2020 14:51:57,25,Direito Administrativo,Improbidade Administrativa,Questões,Aula 10 (SEFAZ-DF),
TRUE,1/3/2020 15:44:59,25,Raciocínio Lógico,Geral,Questões,TEC,
TRUE,1/3/2020 16:28:01,25,Contabilidade,DFC,Revisão,PE 09 (SEFAZ-DF),
TRUE,1/3/2020 17:21:21,38,Informática,ITIL,Revisão,PE 10 (SEFAZ-DF),
TRUE,1/3/2020 18:40:25,25,Informática,Navegadores e Webmail,Revisão,"PE 05, Aula 03 (SEFAZ-DF)",
TRUE,1/3/2020 19:19:03,21,Economia,"Microeconomia, Oferta, Demanda",Questões comentadas,PE 00 (SEFAZ-DF),
TRUE,1/3/2020 19:47:12,23,Economia,Elasticidades,Questões comentadas,PE 01 (SEFAZ-DF),
TRUE,1/3/2020 20:23:53,30,Economia,Teoria da Produção,Questões comentadas,PE 02 (SEFAZ-DF),
TRUE,1/3/2020 20:49:53,25,Economia,Teoria da Produção,Leitura,PE 02 (SEFAZ-DF),
TRUE,1/4/2020 8:46:51,25,Direito Tributário,Geral,Questões,TEC,
TRUE,1/4/2020 9:35:40,25,Contabilidade de Custos,"Sistemas de custeio, ABC",Questões,PE 01 (SEFAZ-DF),
TRUE,1/4/2020 11:48:08,30,Direito Financeiro,"Estágios da Despesa, Restos a Pagar",Leitura,PE 12 (SEFAZ-DF),
TRUE,1/4/2020 12:53:53,30,Direito Financeiro,"Estágios da Despesa, Restos a Pagar",Questões,PE 12 (SEFAZ-DF),
TRUE,1/4/2020 13:39:21,25,Direito Constitucional,Controle de Constitucionalidade,Questões,"PE 10 (SEFAZ-DF), Aula 18 (Auditor RFB)",
TRUE,1/4/2020 14:17:52,25,Contabilidade,Escrituração de operações típicas,Questões,Aula 08 (SEFAZ-SP),
TRUE,1/4/2020 17:20:08,30,,,Memo,,
TRUE,1/4/2020 18:18:42,25,Informática,PMBOK,Revisão,PE 07 (SEFAZ-DF),
TRUE,1/4/2020 19:03:25,25,Legislação Tributária estadual,IPVA,Revisão,PE 17 (SEFAZ-DF),
TRUE,1/5/2020 9:41:21,25,Direito Constitucional,Poder Judiciário (a partir de CNJ até o final),Revisão,Aula 08 (Auditor RFB),
TRUE,1/5/2020 10:28:44,27,Legislação Tributária estadual,,Teste Estratégico 01,Aula 01 (SEFAZ-DF),"0.32 (33 acertos, 17 erros)"
TRUE,1/5/2020 10:59:02,30,Legislação Tributária estadual,,Teste Estratégico 01 (correção),Aula 01 (SEFAZ-DF),
TRUE,1/5/2020 11:49:25,25,Contabilidade,DFC,Questões,Aula 12 (SEFAZ-SP),
TRUE,1/5/2020 16:24:55,25,Legislação Tributária Estadual,Lei Kandir pt3: Substituição Tributária,Questões,"Aula 08, PE 09 (SEFAZ-DF)",
TRUE,1/5/2020 18:00:45,25,Direito Financeiro,Despesa Pública,Revisão,PE 10 (SEFAZ-DF),
TRUE,1/5/2020 18:55:23,25,Direito Financeiro,Despesa Pública pt2,Revisão,PE 11 (SEFAZ-DF),
TRUE,1/5/2020 19:37:34,25,,,Memo,,
TRUE,1/6/2020 10:34:09,25,Legislação Tributária municipal,IPTU,Revisão,PE 00 (SEFAZ-DF),
TRUE,1/6/2020 11:53:18,30,Lei Orgânica do DF,"Sistema Tributário, Finanças, Orçamento na LODF",Leitura,Aula 07 (SEFAZ-DF),
