"
Calendário",,,,,,,1/1 completed  
,,,,,,,
✓,Data,Time(min),Materia,Assunto,Tarefa,Material,Descr
TRUE,11/1/2019 7:13:25,25,Direito Constitucional,Controle de Constitucionalidade,Questões,Aula 18 (Auditor RFB),
TRUE,11/1/2019 7:59:03,25,Legislação Tributária Estadual,Lei Kandir pt2,Questões,Aula 03 (SEFAZ-DF),
TRUE,11/1/2019 8:34:18,16,Direito Administrativo,Responsabilidade Civil do Estado,Revisão,Aula 12 (Auditor RFB),
TRUE,11/1/2019 9:07:37,20,Legislação Tributária estadual,ICMS,Revisão,Aula 00 (SEFAZ-DF),
TRUE,11/1/2019 9:45:47,25,Informática,,Questões TEC,,
TRUE,11/1/2019 10:32:34,11,,,Memo,,
TRUE,11/2/2019 16:57:29,25,Auditoria,,Questões TEC,,
TRUE,11/2/2019 18:38:31,30,Direito Financeiro,Planejamento e Orçamento na CF,Questões comentadas (até 22),Aula 00 (SEFAZ-DF),
TRUE,11/2/2019 19:17:11,30,Direito Financeiro,Despesa Pública,Leitura,Aula 06 (SEFAZ-DF),
TRUE,11/3/2019 7:36:32,25,Contabilidade de Custos,Custeio por absorção e Custeio variável,Questões,Aula 01,
TRUE,11/3/2019 8:19:40,25,Direito Constitucional,Poder Judiciário,Questões,Aula 08 (Auditor RFB),
TRUE,11/3/2019 9:01:15,25,Legislação Tributária municipal,IPTU,Revisão,Aula 00 (SEFAZ-DF),
TRUE,11/3/2019 9:37:52,25,Direito Administrativo,Organização Administrativa; Administração Pública; Autarquias,Revisão,Aula 02 (Auditor RFB),
TRUE,11/3/2019 10:27:26,30,Legislação Tributária municipal,IPTU e ITBI,Leitura,Aula 01 (SEFAZ-DF),
TRUE,11/3/2019 11:07:11,30,Legislação Tributária municipal,IPTU e ITBI,Leitura,Aula 01 (SEFAZ-DF),
TRUE,11/3/2019 12:33:55,25,Direito Administrativo,,Questões TEC,,
TRUE,11/3/2019 16:48:32,25,Contabilidade,,Questões TEC,,
TRUE,11/3/2019 17:22:38,25,Legislação Tributária estadual,Lei Kandir pt1,Revisão,Aula 02 (SEFAZ-DF),
TRUE,11/3/2019 18:03:01,23,Legislação Tributária estadual,Lei Kandir pt2,Revisão,Aula 03 (SEFAZ-DF),
TRUE,11/3/2019 19:16:57,30,,,Memo,,
TRUE,11/3/2019 19:58:57,30,,,Memo,,
TRUE,11/4/2019 8:22:21,14,Direito Constitucional,Da ordem econômica e financeira,Leitura (Tarefa 118 TE),Aula 15 (Auditor RFB); Trilha Estratégica SEFAZ-DF,
TRUE,11/4/2019 9:01:07,40,Direito Constitucional,Organização Político Administrativa; Competência Legislativa,Análise de Questões (Tarefa 124 TE),Passo Estratégico 06 (SEFAZ-DF); Trilha Estratégica 06 (SEFAZ-DF) ,
TRUE,11/4/2019 11:48:04,25,Contabilidade de Custos,"Custos Fixos, Lucro, Margem de Contribuição",Questões,Aula 03 (SEFAZ-DF),
TRUE,11/5/2019 9:10:19,25,Legislação Tributária municipal,IPTU,Questões,Aula 00,
TRUE,11/5/2019 10:27:31,30,Direito Administrativo,"Pregão, Sistema de Registro de Preços, Sicaf",Leitura (Tarefa 164 TE),Aula 23 (Auditor RFB); Trilha Estratégica 07 (SEFAZ-DF),
TRUE,11/5/2019 11:26:24,30,Direito Administrativo,"Pregão, Sistema de Registro de Preços, Sicaf",Leitura (Tarefa 164 TE),Aula 23 (Auditor RFB); Trilha Estratégica 07 (SEFAZ-DF),
TRUE,11/5/2019 12:58:17,13,Direito Administrativo,"Pregão, Sistema de Registro de Preços, Sicaf",Leitura (Tarefa 164 TE),Aula 23 (Auditor RFB); Trilha Estratégica 07 (SEFAZ-DF),
TRUE,11/5/2019 15:31:52,17,Direito Administrativo,"Pregão, Sistema de Registro de Preços, Sicaf",Questões comentadas (até 08) (Tarefa 164 TE),Aula 23 (Auditor RFB); Trilha Estratégica 07 (SEFAZ-DF),
TRUE,11/5/2019 16:32:03,19,Legislação Tributária municipal,IPTU e ITBI,Leitura,Aula 01 (SEFAZ-DF),
TRUE,11/5/2019 17:14:12,11,Legislação Tributária municipal,IPTU e ITBI,Questões comentadas (até 13),Aula 01 (SEFAZ-DF),
TRUE,11/5/2019 19:07:04,11,Legislação Tributária municipal,ISS,Leitura,Aula 02 (SEFAZ-DF),
TRUE,11/5/2019 19:50:20,19,Legislação Tributária municipal,ISS,Leitura,Aula 02 (SEFAZ-DF),
TRUE,11/5/2019 22:00:02,10,Contabilidade de Custos,"Custos fixos, Lucro, Margem de Contribuição, Relação custo/volume/lucro",Revisão,Aula 03 (SEFAZ-DF),
TRUE,11/6/2019 7:39:42,12,Contabilidade de Custos,Custeio por absorção e Custeio variável,Revisão,Aula 01 (SEFAZ-DF),
TRUE,11/6/2019 8:18:54,25,Informática,BPM,Revisão,Aula 23 (Básico Fiscais),
TRUE,11/6/2019 8:55:30,30,Legislação Tributária estadual,ICMS - Lei 1.254/96 e Decreto 18.955/77 pt1,Leitura,Aula 05 (SEFAZ-DF),
TRUE,11/6/2019 9:51:55,33,Legislação Tributária estadual,ICMS - Lei 1.254/96 e Decreto 18.955/77 pt1,Leitura,Aula 05 (SEFAZ-DF),
TRUE,11/6/2019 10:35:23,25,Direito Constitucional,,Questões TEC,,
TRUE,11/6/2019 11:40:31,25,Direito Administrativo,,Questões TEC,,
TRUE,11/6/2019 12:24:51,30,,,Memo,,
TRUE,11/6/2019 14:57:14,30,,,Memo,,
TRUE,11/6/2019 15:49:57,30,Informática,PMBOK,Leitura,Aula 14 (SEFAZ-DF),
TRUE,11/6/2019 16:17:03,8,Informática,PMBOK,Leitura,Aula 14 (SEFAZ-DF),
TRUE,11/6/2019 16:39:59,22,Informática,PMBOK,Questões comentadas (até 10),Aula 14 (SEFAZ-DF),
