"
Calendário",,,,,,,1/1 completed  
,,,,,,,
✓,Data,Time(min),Materia,Assunto,Tarefa,Material,Descr
TRUE,9/1/2019 7:15:53,25,Contabilidade Geral,DFC,Reestudo: Leitura,Aula 12 (SEFAZ-SP),
TRUE,9/1/2019 7:57:37,25,Contabilidade Geral,DFC,Reestudo: Leitura,Aula 12 (SEFAZ-SP),
TRUE,9/1/2019 8:35:09,25,Contabilidade Geral,DFC,Reestudo: Leitura,Aula 12 (SEFAZ-SP),
TRUE,9/1/2019 10:17:23,27,Contabilidade,,Questões TEC,,
TRUE,9/1/2019 10:48:43,25,Auditoria,,Questões TEC,,
TRUE,9/1/2019 12:56:30,25,Direito Tributário,"Garantias do Crédito Tributário, Administração Tributária",Revisão,Aula 12 (Auditor RFB),
TRUE,9/3/2019 9:32:36,25,,,Memo,,
TRUE,9/3/2019 11:28:01,20,,,Memo,,
TRUE,9/4/2019 7:41:48,15,Auditoria,Controle Interno,Revisão,Aula 05 (Auditor RFB),
TRUE,9/4/2019 10:52:16,25,Direito Tributário,Simples Nacional,Leitura,Trilha Estratégica 10; Aula 13 (Auditor RFB),
TRUE,9/4/2019 11:35:05,25,Direito Tributário,Simples Nacional,Leitura,Trilha Estratégica 10; Aula 13 (Auditor RFB),
TRUE,9/4/2019 12:28:28,25,Direito Tributário,Simples Nacional,Leitura,Trilha Estratégica 10; Aula 13 (Auditor RFB),
TRUE,9/4/2019 18:13:03,25,Contabilidade,Escrituração de operações típicas,Questões,Aula 08 (SEFAZ-SP),
TRUE,9/4/2019 18:45:58,25,Contabilidade,Critérios de Avaliação do Ativo e Passivo,Questões,Aula 05 (SEFAZ-SP),
TRUE,9/4/2019 19:20:38,25,,,Memo,,
TRUE,9/5/2019 7:50:50,25,Contabilidade,Escrituração de operações típicas,Revisão,Aula 08 (SEFAZ-SP),
TRUE,9/5/2019 8:22:39,25,Direito Constitucional,Processo Legislativo,Revisão,Aula 10 (Auditor RFB),
TRUE,9/5/2019 9:10:47,25,Direito Administrativo,Controle da Administração Pública; Sistemas Administrativos,Leitura,Trilha Estratégica 08; Aula 11,
TRUE,9/5/2019 9:39:45,25,Direito Administrativo,Controle da Administração Pública; Sistemas Administrativos,Leitura,Trilha Estratégica 08; Aula 11,
TRUE,9/5/2019 10:10:50,25,Direito Administrativo,Controle da Administração Pública; Sistemas Administrativos,Leitura,Trilha Estratégica 08; Aula 11,
TRUE,9/5/2019 11:54:48,26,Direito Constitucional,,Questões TEC,,
TRUE,9/5/2019 12:26:06,25,Direito Tributário,,Questões TEC,,
TRUE,9/5/2019 15:44:58,26,Direito Constitucional,Poder Judiciário,Questões comentadas (até 93),Trilha Estratégica 09; Aula 08,
TRUE,9/5/2019 16:54:49,25,Direito Constitucional,Poder Judiciário,Questões comentadas (até 110),Trilha Estratégica 09; Aula 08,
TRUE,9/5/2019 17:18:39,15,Matemática Financeira,Juros Simples; Descontos Simples,Revisão,Aula 26 (Auditor RFB); Aula 27 (Auditor RFB),
TRUE,9/5/2019 17:58:24,20,Contabilidade,Ativo Imobilizado,Revisão,Aula 07 (SEFAZ-SP),
TRUE,9/5/2019 18:30:49,25,,,Memo,,
TRUE,9/6/2019 7:20:39,25,Auditoria,Papéis de Trabalho e Amostragem,Questões comentadas (até 79),Trilha Estratégica 17; Aula 07,
TRUE,9/6/2019 7:56:35,25,Auditoria,Papéis de Trabalho e Amostragem,Questões comentadas (até 95),Trilha Estratégica 17; Aula 07,
TRUE,9/6/2019 8:31:30,25,Contabilidade,DFC,Questões,Aula 12 (SEFAZ-SP),
TRUE,9/6/2019 9:13:15,25,Contabilidade,Demonstração do Resultado do Exercício,Questões,Aula 09 (SEFAZ-SP),
TRUE,9/6/2019 10:06:44,25,Direito Tributário,Limitações constitucionais ao poder de tributar: Imunidades Tributárias,Revisão,Aula 02 (Auditor RFB),
TRUE,9/6/2019 10:57:54,15,Direito Tributário,Competência Tributária,Revisão,Aula 03 (Auditor RFB),
TRUE,9/6/2019 11:29:11,25,,,Memo,,
TRUE,9/6/2019 15:31:00,25,Direito Tributário,Simples Nacional,Questões comentadas (até 04),Trilha Estratégica 10; Aula 13 (Auditor RFB),
TRUE,9/6/2019 16:05:48,25,Direito Tributário,Simples Nacional,Questões comentadas (até 10),Trilha Estratégica 10; Aula 13 (Auditor RFB),
TRUE,9/6/2019 17:05:04,25,Matemática Financeira,,Questões TEC,,
TRUE,9/6/2019 17:58:58,30,Contabilidade,,Questões TEC,,
TRUE,9/7/2019 7:31:52,25,Matemática Financeira,,Questões TEC,,
TRUE,9/7/2019 8:05:53,25,Direito Tributário,Obrigação Tributária,Revisão,Aula 07 (Auditor RFB),
TRUE,9/7/2019 8:29:00,14,Matemática Financeira,Equivalência de Capitais. Rendas Uniformes - Anuidades,Revisão,Aula 29 (Auditor RFB),
TRUE,9/7/2019 9:09:44,28,Contabilidade,Ativo Imobilizado,Questões,Aula 07 (SEFAZ-SP),
TRUE,9/7/2019 9:44:02,26,Matemática Financeira,Sistemas de Amortização,Questões,Aula 30 (Auditor RFB),
TRUE,9/7/2019 12:03:50,25,Informática,Modelagem de Dados,Leitura; Questões comentadas (até 37),Trilha Estratégica 19; Aula 15,
TRUE,9/7/2019 12:50:56,25,Informática,Sistemas de Suporte à Decisão,Leitura,Trilha Estratégica 21; Aula 16,
TRUE,9/7/2019 14:55:01,25,Informática,Sistemas de Suporte à Decisão,Leitura,Trilha Estratégica 21; Aula 16,
TRUE,9/7/2019 15:54:47,25,Direito Constitucional,Poder Judiciário,Questões comentadas (até 117),Trilha Estratégica 09; Aula 08,
TRUE,9/7/2019 16:27:46,25,Direito Constitucional,Poder Judiciário,Questões comentadas (até 130),Trilha Estratégica 09; Aula 08,
TRUE,9/7/2019 17:24:16,25,Auditoria,,Questões TEC,,
