"
Calendário",,,,,,,1/1 completed  
,,,,,,,
✓,Data,Time(min),Materia,Assunto,Tarefa,Material,Descr
TRUE,01/05/2020 08:45:19,25,Administração Financeira e Orçamentária,Programação e execução orçamentária e financeira,Revisão,Aula 10 (TCDF) | PE 05 (TCDF),
TRUE,01/05/2020 09:31:11,30,Auditoria Governamental,Procedimentos e Técnicas de Auditoria Governamental,Teoria,Aula 03 (TCDF),
TRUE,01/05/2020 10:07:20,30,Auditoria Governamental,Procedimentos e Técnicas de Auditoria Governamental,Teoria,Aula 03 (TCDF),
TRUE,01/05/2020 11:36:14,30,Auditoria Governamental,Procedimentos e Técnicas de Auditoria Governamental,Teoria,Aula 03 (TCDF),
TRUE,01/05/2020 12:15:46,30,,,Memo,,
TRUE,01/05/2020 16:56:38,30,Administração Financeira e Orçamentária,LRF,Teoria,Aula 12 (TCDF),
TRUE,01/05/2020 17:52:47,30,Administração Financeira e Orçamentária,LRF,Teoria,Aula 12 (TCDF),
TRUE,01/05/2020 18:36:59,30,Administração Financeira e Orçamentária,LRF,Teoria,Aula 12 (TCDF),
TRUE,02/05/2020 08:46:50,25,Administração Financeira e Orçamentária,LRF pt1,Revisão,Aula 12 (TCDF),
TRUE,02/05/2020 10:20:03,25,Auditoria Governamental,Procedimentos e Técnicas de Auditoria Governamental,Revisão,Aula 03 (TCDF),
TRUE,02/05/2020 12:05:08,25,Controle Externo,Deliberação e Jurisprudência do TCDF,Revisão,Aula 04 pt2 (TCDF),
TRUE,02/05/2020 14:16:43,25,,,Memo,,
TRUE,02/05/2020 15:52:02,25,Direito Constitucional,CF/88,Lei Seca,,
TRUE,02/05/2020 17:10:46,25,Contabilidade Geral e Análise de Demonstrações Contábeis,"Estoques, CMV",Questões,Aula 05 (TCDF),
TRUE,02/05/2020 18:13:56,25,Contabilidade,DFC,Questões,Aula 12 (TCDF),
TRUE,02/05/2020 18:58:28,25,,,Memo,,
TRUE,03/05/2020 08:35:36,25,Contabilidade Pública,"MCASP PCP: Mensuração do passivo, Provisões, Passivos contingentes",Revisão,Aula 05 (TCDF) | PE 12 (TCDF),
TRUE,03/05/2020 09:09:13,25,Controle Externo,"Sistemas de Controle, Competências do TCDF",Revisão,Aula 02 (TCDF) | PE 02 (TCDF),
TRUE,03/05/2020 09:47:47,25,Controle Externo,Competências do TCDF,Revisão,Aula 03 (TCDF),
TRUE,03/05/2020 11:38:38,25,Direito Administrativo,LC840 Regime dos Servidores Públicos do DF (pt3),Revisão,Aula 18 (TCDF),
TRUE,03/05/2020 12:34:54,25,Direito Constitucional,Finanças Públicas e Orçamento,Revisão,Aula 14 (RFB20),
TRUE,03/05/2020 15:30:51,25,Direito Constitucional,Processo Legislativo,Revisão,Aula 10 (RFB20),
TRUE,03/05/2020 16:18:22,25,Direito Tributário,Limitações constitucionais ao poder de tributar: Imunidades Tributárias,Revisão,Aula 02 (Auditor RFB),
TRUE,03/05/2020 17:37:04,25,,,Memo,,
TRUE,04/05/2020 11:19:07,25,Direito Civil,Contratos,Revisão,Aula 07 (TCDF),
TRUE,04/05/2020 12:14:50,25,,,Memo,,
TRUE,04/05/2020 16:57:28,25,Controle Externo,Lei orgânica e Regimento interno: Processos de contas,Teoria,Aula 05 (TCDF),
TRUE,04/05/2020 18:22:38,25,Controle Externo,Lei orgânica e Regimento interno: Processos de contas,Teoria,Aula 05 (TCDF),
TRUE,05/05/2020 10:30:04,25,Controle Externo,Lei orgânica e Regimento interno: Processos de contas,Revisão,Aula 05 (TCDF),
TRUE,05/05/2020 15:36:52,21,Auditoria Governamental,Simulado 2,Questões,PE 08 (TCDF),
TRUE,05/05/2020 16:41:44,25,Economia,Microeconomia,Questões,PE 00 (TCDF),
TRUE,05/05/2020 17:36:55,25,Direito Administrativo,Lei 8.666 Licitação Pública,Lei Seca,,
TRUE,05/05/2020 18:48:58,25,Direito Tributário,Obrigação Tributária,Revisão,Aula 07 (RFB20),
TRUE,06/05/2020 08:49:36,25,Direito Administrativo,Improbidade Administrativa,Revisão,Aula 20 (TCDF),
TRUE,06/05/2020 09:27:49,25,AFOCP,Geral Fácil CESPE,Questões,TEC,
TRUE,06/05/2020 10:18:50,25,Direito Administrativo,Paraestatais e terceiro setor,Questões,PE 02 (RFB20),
TRUE,06/05/2020 11:25:07,25,,,Memo,,
TRUE,06/05/2020 12:17:40,30,Direito Civil,Contratos: espécies,Teoria,Aula 08 (TCDF),
TRUE,06/05/2020 16:19:39,30,Direito Civil,Contratos: espécies,Teoria,Aula 08 (TCDF),
TRUE,06/05/2020 17:25:11,30,Direito Civil,Contratos: espécies,Teoria,Aula 08 (TCDF),
TRUE,06/05/2020 18:10:12,25,Auditoria,Geral CESPE 100Q,Questões,TEC,
TRUE,07/05/2020 11:06:33,25,Administração Financeira e Orçamentária,LRF pt1,Revisão,Aula 12 (TCDF),
TRUE,07/05/2020 15:22:41,25,Auditoria Governamental,Procedimentos e Técnicas de Auditoria Governamental,Revisão,Aula 03 (TCDF),
TRUE,07/05/2020 17:44:11,25,Direito Civil,Contratos: espécies,Revisão,Aula 08 (TCDF) | PE 16 (TCDF),
TRUE,07/05/2020 18:54:40,25,AFO,Créditos ordinários e adicionais,Questões,PE 03 (TCDF),
TRUE,08/05/2020 09:26:27,35,AFO,Simulado: Orçamento público e Princípios orçamentários,Questões,Aula 02 (TCDF),
TRUE,08/05/2020 11:25:22,25,Controle Externo,Lei orgânica e Regimento interno: Processos de contas,Revisão,PE 05 (TCDF),
TRUE,08/05/2020 12:15:53,25,,,Memo,,
TRUE,08/05/2020 15:24:29,35,Economia,Teoria Keynesiana: modelo simplificado,Teoria,Aula 10 (TCDF),
TRUE,08/05/2020 15:49:41,25,Economia,Teoria Keynesiana: modelo simplificado,Teoria,Aula 10 (TCDF),
