"
Calendário",,,,,,,1/1 completed  
,,,,,,,
✓,Data,Time(min),Materia,Assunto,Tarefa,Material,Descr
TRUE,01/08/2020 10:42:24,95,,Rodada de Simulados 01,Simulado,Rodada de Simulados Tribunais de Contas 01,"Port: 10C:4E:1B;
Cntrle ext: 11C:4E;
AFO: 12C:3E;"
TRUE,01/08/2020 12:51:31,30,Controle Externo,Membros do TCU; Organização do TCDF,Revisão,Aula 04 pt1 (TCDF) | PE 04 (TCDF),
TRUE,01/08/2020 16:13:01,25,Contabilidade Geral e Análise de Demonstrações Contábeis,Análise de Demonstrações Contábeis,Teoria,Aula 17 (TCDF),
TRUE,01/08/2020 16:53:46,30,Contabilidade Geral e Análise de Demonstrações Contábeis,Análise de Demonstrações Contábeis,Teoria,Aula 17 (TCDF),
TRUE,01/08/2020 17:33:43,25,Direito Tributário,Geral,Questões,Estratégia questões,
TRUE,03/08/2020 10:01:48,45,Economia,Teoria Keynesiana: modelo generalizado IS-LM,Revisão,Aula 11 (TCDF) | PE 10 (TCDF),
TRUE,03/08/2020 10:57:49,37,Contabilidade,Demonstrações contábeis,Questões,TEC,
TRUE,03/08/2020 12:13:49,25,Raciocínio Lógico,Leis de Morgan,Questões,Aula 00 (TCDF),
TRUE,03/08/2020 16:56:44,25,Matemática Financeira,Geral CESPE,TEC,,
TRUE,03/08/2020 17:44:17,25,Direito Administrativo,Licitação Pública,Revisão,Aula 07 (TCDF) | PE 06 (RFB20),
TRUE,03/08/2020 18:11:42,24,,,Memo,,
TRUE,03/08/2020 18:42:09,25,Auditoria Governamental,MANOP TCU,Lei Seca,,
TRUE,04/08/2020 10:36:53,110,,Rodada de Simulados 02,Simulado,Rodada de Simulados Tribunais de Contas 01,"DirAdm: 11C:4E;
MatFin: 13C:1E:1B;
Contab: 14C:1E"
TRUE,04/08/2020 16:14:19,25,Direito Penal,Crimes contra a Administração pública em geral,Teoria,Aula 06 | PE 07 (TCDF),
TRUE,04/08/2020 17:04:24,25,Direito Penal,Crimes contra a Administração pública em geral,Questões,Aula 06 | PE 07 (TCDF),
TRUE,05/08/2020 10:31:09,25,Auditoria,Geral CESPE 100Q,Questões,TEC,
TRUE,05/08/2020 12:16:33,39,Direito Administrativo,"Contratos Administrativos, Convênios",Questões,PE 08 (RFB20),
TRUE,05/08/2020 17:23:41,25,AFOCP,Geral CESPE,Questões,TEC,
TRUE,06/08/2020 09:31:29,25,Administração Financeira e Orçamentária,LODF - parte orçamentária,Revisão,Aula 16 (TCDF),
TRUE,06/08/2020 10:51:36,25,Contabilidade Geral e Análise de Demonstrações Contábeis,Análise de Demonstrações Contábeis,Revisão,Aula 17 (TCDF),
TRUE,06/08/2020 11:05:43,14,,,Memo,,
TRUE,06/08/2020 12:40:35,25,Contabilidade Pública,Consolidação das Demonstrações Contábeis; Sistema de Custos no Setor Público,Revisão,Aula 13 (TCDF),
TRUE,06/08/2020 12:49:01,8,,,Memo,,
TRUE,06/08/2020 16:24:12,25,AFO,Lei 4.320,Lei Seca,,
TRUE,06/08/2020 17:00:55,20,,,Memo,,
TRUE,06/08/2020 17:48:10,25,Contabilidade,Demonstração do Resultado do Exercício,Revisão,Aula 06 (TCDF) | Aula 09 (SEFAZ-SP),
TRUE,07/08/2020 11:35:40,27,Contabilidade Pública,Tratamento contábil a impostos e contribuições,Teoria,Aula 14 (TCDF),
TRUE,07/08/2020 12:11:48,25,Contabilidade Pública,Tópicos das NBC TSP vigentes,Questões,Aula 15 (TCDF),Continuar c/ a leitura da teoria
TRUE,07/08/2020 15:36:59,25,Economia,Déficit e dívida pública,Questões,PE 06 (TCDF),
TRUE,07/08/2020 16:13:30,17,,,Memo,,
TRUE,07/08/2020 17:19:32,25,Português,Geral CESPE,Questões,TEC,
TRUE,07/08/2020 17:56:24,25,Português,Progressivo,Questões,Curso regular (TCDF),
TRUE,07/08/2020 18:32:41,22,,,Memo,,
TRUE,07/08/2020 19:03:07,25,Direito Penal,Crimes contra a Administração pública em geral,Revisão,Aula 06 | PE 07 (TCDF),
TRUE,08/08/2020 09:38:53,25,Direito Constitucional,Finanças Públicas e Orçamento,Revisão,Aula 14 (RFB20),
TRUE,08/08/2020 10:15:33,24,Administração Financeira e Orçamentária,LRF pt4,Revisão,Aula 15 | PE 20 (TCDF),
TRUE,08/08/2020 10:45:03,25,Direito Penal,"Teoria do Crime: Culpabilidade, Imputabilidade",Revisão,Aula 02 | PE 02 (TCDF),
TRUE,08/08/2020 11:19:28,25,Direito Penal,Crimes contra a Administração Pública: crimes praticados por funcionário público contra a adm geral,Revisão,Aula 05 | PE 05 (TCDF),
TRUE,09/08/2020 09:54:15,25,Contabilidade Pública,MCASP: Tratamento contábil a impostos e contribuições,Revisão,Aula 14 (TCDF),
TRUE,09/08/2020 10:31:42,25,Contabilidade Geral e Análise de Demonstrações Contábeis,Análise de Demonstrações Contábeis,Revisão,Aula 17 (TCDF),
TRUE,09/08/2020 12:08:09,22,,,Memo,,
TRUE,09/08/2020 17:38:43,25,Direito Administrativo,Lei 8.112,Lei Seca,,
TRUE,09/08/2020 19:28:35,28,Legislação Tributária estadual,Lei Kandir pt3,Revisão,Aula 08 | PE 09 (SEFAZ-DF),
TRUE,10/08/2020 11:47:05,51,Rodada de Simulados 03,"Contabilidade Pública, Auditoria Governamental, Administração Pública",Simulado,Rodada de Simulados Tribunais de Contas,"ContabPubl: 11C:4E;
AuditGov: 14C:2E;
AdminPubl: 8C:6E:1B"
TRUE,10/08/2020 17:29:31,25,Contabilidade Pública,"MCASP PCP: Transações, Depreciação, Valor Recuperável, Reavaliação",Revisão,Aula 04 | PE 11 (TCDF),
TRUE,11/08/2020 09:32:52,25,Análise de Demonstrações Contábeis,Análise de Demonstrações Contábeis II,Teoria,Aula 18 (TCDF),
